multi-speaker,dev/video/80101246.mp4,90,5534 5665 4231 3561 718 803 1525 1525 1606 2936 3937
multi-speaker,dev/video/80100152.mp4,67,2 591 1639 5082 803 3877 2495 3203 2798
multi-speaker,dev/video/80102067.mp4,101,2 18 5241 1606 4429 4757 3134 3097 3984 3879
multi-speaker,dev/video/80100214.mp4,68,2 1780 2507 1003 4710 803 1742 4675
multi-speaker,dev/video/80103054.mp4,90,2 4362 4546 5250 5835 3772 5433 1716 3588 4994 5064
multi-speaker,dev/video/80101162.mp4,107,5534 1188 5439 4994 2341 502 4517 2341 190 3108 803 4673
multi-speaker,dev/video/80103066.mp4,70,2 3877 5446 3434 4647 1896 2798
multi-speaker,dev/video/80102051.mp4,68,2 2778 4325 1774 190 3097 701
multi-speaker,dev/video/80103246.mp4,116,4460 192 4303 313 5644 5175 2591 4385 3706 4809 5892 1502 1331
multi-speaker,dev/video/80100080.mp4,69,2 21 3481 803 2564 4518 5864 775
multi-speaker,dev/video/80103105.mp4,105,2 88 1358 3225 4004 313 954 843 3588 2446 5887 3481 3814
multi-speaker,dev/video/80101086.mp4,73,2 3084 2301 2613 4711 3097 14
multi-speaker,dev/video/80100230.mp4,69,2 2305 4682 5019 1374 5019 1374 803
multi-speaker,dev/video/80103205.mp4,97,2 2909 2550 4231 2805 1596 2370 4647 3387 2341 4385 5625
multi-speaker,dev/video/80101024.mp4,65,2188 3588 2859 3910 1338 3969
multi-speaker,dev/video/80101059.mp4,74,2 4994 328 4386 5539 2166 2074 4004 5
multi-speaker,dev/video/80103080.mp4,88,2 5705 3017 2860 5838 5723 3568
multi-speaker,dev/video/80103052.mp4,106,2 5869 1479 803 3097 3879 5838 5756 3588
multi-speaker,dev/video/80102226.mp4,113,3091 2872 1974 3858 5874 962 3877 1606 3858
multi-speaker,dev/video/80100087.mp4,130,2 4462 1544 4248 1811 3531 4245 1675 5828 4248 3502 4248 2805
multi-speaker,dev/video/80102186.mp4,109,2 2964 5109 4374 2504 3081 5254 4956 5746
multi-speaker,dev/video/80100150.mp4,65,2 313 3620 1776 2178 1606
multi-speaker,dev/video/80103112.mp4,95,1072 2498 1641 4591 2047 3588 1774 4449 5
multi-speaker,dev/video/80103196.mp4,89,3098 5019 1024 512 1028 4361 1123 352 1781 145
multi-speaker,dev/video/80103231.mp4,64,2 4743 4743 4463 81 2796
multi-speaker,dev/video/80102183.mp4,97,2 1173 2533 3877 4386 1395 3348 728 4614 5026 803 4744 1685
multi-speaker,dev/video/80100126.mp4,67,5157 3033 3969 3395 803 1697 4769
multi-speaker,dev/video/80102099.mp4,60,2 2697 5364 4231 3877 5571
multi-speaker,dev/video/80101143.mp4,94,2 3844 3300 900 1413 3599 803 2080 3617 5793 110
multi-speaker,dev/video/80103116.mp4,80,2 5549 1641 3768 55 5 4813 4622
multi-speaker,dev/video/80103141.mp4,68,5563 4984 1878 4222 2074 1801 2808
multi-speaker,dev/video/80101091.mp4,61,2 4385 3706 5828 4984 5570 5892
multi-speaker,dev/video/80102055.mp4,90,2 5263 3858 5645 2504 2178 1606 313 205 1027 3984
multi-speaker,dev/video/80100113.mp4,83,5540 4131 1606 4352 2504 3027 2347 4352
multi-speaker,dev/video/80100097.mp4,59,2 2341 4563 4459 2859 5328 3097
multi-speaker,dev/video/80103106.mp4,110,5534 4296 3195 5835 1083 343 1781 450 866 351 351 3883
multi-speaker,dev/video/80100069.mp4,95,3641 2930 1172 3080 1438 400 1974 5250 5230 815
multi-speaker,dev/video/80103032.mp4,71,5534 4614 722 5766 2504 62 1546 1546
multi-speaker,dev/video/80101205.mp4,105,2 2963 1922 5373 1878 3348 728 4614 5019 2088 4748 3588 172 560
multi-speaker,dev/video/80100161.mp4,60,2 5260 2860 4277 3115 2798
multi-speaker,dev/video/80100207.mp4,80,2 5756 3588 2395 725 3524 5075 62
multi-speaker,dev/video/80101218.mp4,88,2 1439 1907 3877 3728 5835 5881 2504 4863 1940 822
multi-speaker,dev/video/80103229.mp4,80,2 4676 4009 5832 5614 2198 3856
multi-speaker,dev/video/80101242.mp4,86,4101 2300 4113 803 4960 5828 5 5584 3877 954 3588
multi-speaker,dev/video/80101199.mp4,105,4460 3036 21 2846 4639 803 4705 1564 2266 4675 3097
multi-speaker,dev/video/80101029.mp4,95,2 5109 1027 3115 313 3733 2355 820 2446 699 2010 5241
multi-speaker,dev/video/80101239.mp4,90,2 5652 3174 5397 4848 1377 4707 465 1943
multi-speaker,dev/video/80101124.mp4,95,2 3602 4780 3965 2458 5665 5153 3097 3877 4199 803
multi-speaker,dev/video/80101053.mp4,80,2 1552 313 3638 5397 1734 786 2741 5851 5851
multi-speaker,dev/video/80102159.mp4,79,2 334 4683 3603 3588 2084 3107
multi-speaker,dev/video/80101095.mp4,77,2 334 5702 4448 1550 1274 5299 313 1274
multi-speaker,dev/video/80102120.mp4,85,2 4500 4680 5533 5082 2859 3418 2811
multi-speaker,dev/video/80103165.mp4,74,5540 3877 3976 2017 3099 605 5122 3070
multi-speaker,dev/video/80103118.mp4,85,2 25 4745 3979 62 2341 255 3979 790 866 3733 2446 2444
multi-speaker,dev/video/80100224.mp4,87,2 255 5523 4206 2504 2859 1880 606 3067 732
multi-speaker,dev/video/80101097.mp4,100,2 3776 5396 5794 5063 328 4682 4251 1458 1857
multi-speaker,dev/video/80102013.mp4,92,5157 703 3588 3954 960 322
multi-speaker,dev/video/80102035.mp4,105,2 5061 4705 4844 4272 761 269 3525 4748 2003
multi-speaker,dev/video/80102134.mp4,100,2 2831 2831 2700 2700 5052 5665 3804 5874 5058
multi-speaker,dev/video/80103036.mp4,67,2 3561 5096 1582 4517 581 313 5397
multi-speaker,dev/video/80103110.mp4,87,2 3816 961 3548 2178 313 2047 2684 2485 2504
multi-speaker,dev/video/80102223.mp4,66,3098 3085 1745 1358 4287 4682 5
multi-speaker,dev/video/80103224.mp4,81,2 2965 4231 3391 5056 962 1398
multi-speaker,dev/video/80103061.mp4,103,2 122 4358 981 5902 1752 3712 5722 3132 5109 3681 3523
multi-speaker,dev/video/80100205.mp4,72,5534 3674 1890 3015 138 1874
multi-speaker,dev/video/80103016.mp4,98,2 2859 3858 699 1935 3355 5837 5869 1935
multi-speaker,dev/video/80102026.mp4,71,2 3358 2859 3097 4675 803 3038 1606
multi-speaker,dev/video/80101123.mp4,84,5398 3097 2939 4459 5225 965 1358 1550
multi-speaker,dev/video/80103113.mp4,67,2 1381 1922 803 5250 803 5019 190
multi-speaker,dev/video/80100001.mp4,74,2 4296 313 954 803 893 2282 701 4296 5
multi-speaker,dev/video/80101078.mp4,82,2 3877 3984 5567 2074 2760 965 688 803
multi-speaker,dev/video/80101096.mp4,96,3098 5106 1550 5357 945 4614 3004 3523 2317 3900 2798
multi-speaker,dev/video/80102121.mp4,93,2 4231 3395 5533 100 5167 480 701 5308 2395 893 4615
multi-speaker,dev/video/80103096.mp4,91,2 506 4619 2640 3617 4908 4908 2470 800 560 2895 1991 3588
multi-speaker,dev/video/80100071.mp4,69,2 334 4690 5486 4994 255 2033 54
multi-speaker,dev/video/80100222.mp4,103,2 1027 1606 1367 3776 1623 3270 1215 4269 341 537 5203 4956
multi-speaker,dev/video/80100091.mp4,64,2 5188 2592 3744 2504
multi-speaker,dev/video/80101212.mp4,90,2 3594 5869 5584 509 803 3247 1294 954
multi-speaker,dev/video/80101056.mp4,70,2 4649 1558 3816 2347 4664
multi-speaker,dev/video/80100229.mp4,69,2 323 3877 5019 2339 5558 803 62
multi-speaker,dev/video/80102114.mp4,66,2 5250 1693 3588 197 5902 843
multi-speaker,dev/video/80103111.mp4,98,2 5257 5539 480 5723 803 129 1234 3097 1552 3084 1287
multi-speaker,dev/video/80100072.mp4,101,2 55 5382 1781 3877 5578 497 1849 1623 4648 815 5396 3984
multi-speaker,dev/video/80102063.mp4,84,3098 3773 5258 5038 2806 1324 2317 820
multi-speaker,dev/video/80100102.mp4,81,2 5756 5018 2267 3099 2080 381 313 1991 2504
multi-speaker,dev/video/80101055.mp4,76,2 5442 5250 5716 3938 803 1295
multi-speaker,dev/video/80103207.mp4,85,2 4779 5250 3836 2187 5557 1970
multi-speaker,dev/video/80103074.mp4,95,5534 3067 1468 5828 5250 2976 4960 1518 2662 2129 2853
multi-speaker,dev/video/80101042.mp4,80,2 1546 1546 5019 114 5828 371 1869 3588
multi-speaker,dev/video/80103040.mp4,71,2 3877 3976 414 2504 3099 1133 4510
multi-speaker,dev/video/80101247.mp4,69,2 4231 4231 5408 1805 1286 2808
multi-speaker,dev/video/80101111.mp4,105,2 4618 4004 3588 2504 5567 1550 803 926 2795 742 2341 5584 701
multi-speaker,dev/video/80103041.mp4,68,2 3877 3976 3350 1262 3099 3461 3588
multi-speaker,dev/video/80101108.mp4,67,2 1552 5106 3097 1083 803 1723 3070
multi-speaker,dev/video/80102161.mp4,69,2 843 4459 793 5539 3115 1903
multi-speaker,dev/video/80102199.mp4,105,2 4718 3491 3617 4113 2893 3877 5869 2618 2556 803 1201 2144 4650
multi-speaker,dev/video/80102050.mp4,120,2 2094 4984 725 4113 3523 4593 5425 1623 5892 4222 3080 4340 3515 543
multi-speaker,dev/video/80101167.mp4,73,2 5052 4722 327 1879 4231 5
multi-speaker,dev/video/80101210.mp4,81,2 2909 5109 4776 2446 2740 1558 1027 5354
multi-speaker,dev/video/80102169.mp4,98,2 1133 3858 4053 1940 3387 313 501 3033 3706
multi-speaker,dev/video/80101146.mp4,96,2 1710 112 1181 1181 2777 4614 3185 1074 5387 3320 1046 4287
multi-speaker,dev/video/80102231.mp4,105,2 601 4340 150 5752 5071 2199 4459 3174 3979 800 25 3561
multi-speaker,dev/video/80100002.mp4,80,4460 3877 3099 4165 5345 5225 4591 3097
multi-speaker,dev/video/80101064.mp4,70,2 1537 5584 3877 3777 560 1518 2859 5
multi-speaker,dev/video/80103139.mp4,87,2 3620 4374 1911 4367 3858 820 3877 4779 803
multi-speaker,dev/video/80102212.mp4,60,2 882 4468 4257 4615 2504
multi-speaker,dev/video/80100141.mp4,74,2 512 4114 3836 2360 1641 2396
multi-speaker,dev/video/80101229.mp4,125,3641 2860 3097 2860 1545 4459 323 5250 3728 4745
multi-speaker,dev/video/80103134.mp4,93,2 2092 3617 3191 790 3958 3733 1552 4675 3036 1442 3129
multi-speaker,dev/video/80102225.mp4,101,2 5260 3989 648 313 4250 1550 2795 803 4296 3282
multi-speaker,dev/video/80100133.mp4,95,2 5666 2300 4400 802 1623 2045 3502 5342 2504
multi-speaker,dev/video/80103239.mp4,80,2 3653 2504 3976 803 4926 5273 954 2504 3976 803 4745
multi-speaker,dev/video/80102082.mp4,85,2 313 688 2341 4563 4459 2859 974 974 5443
multi-speaker,dev/video/80103187.mp4,69,3641 3877 3984 3984 4387
multi-speaker,dev/video/80100041.mp4,76,2 905 4127 5756 520 3588 1881 2860
multi-speaker,dev/video/80103062.mp4,71,2 1415 4590 5 4560 255 170 1194
multi-speaker,dev/video/80102041.mp4,78,2 1556 3912 2859 3963 561 4296
multi-speaker,dev/video/80101087.mp4,82,5534 893 1065 960 317 4459 1922 1703 5828 512 803
multi-speaker,dev/video/80102193.mp4,135,2 2678 1461 4222 230 3395 4222 313 2047 5613 1083 2047 3788 1711 1606 62
multi-speaker,dev/video/80101186.mp4,129,2 1096 3809 3777 2805 965 1227 5373 3097 3809 1248 2859 2017 3097 2798
multi-speaker,dev/video/80103026.mp4,71,2 5339 3100 611 893 3502 5
multi-speaker,dev/video/80102117.mp4,74,2 1683 3036 3588 5835 5887 1027 3481 2504
multi-speaker,dev/video/80100119.mp4,97,2 4984 2506 1362 1533 4621 648 4115 4599 2080 2285
multi-speaker,dev/video/80103206.mp4,77,2 4391 2882 3844 5299 21 325 1448 1262
multi-speaker,dev/video/80101016.mp4,70,2 2822 803 3968 3968 4287 1083 5233
multi-speaker,dev/video/80102127.mp4,97,2 2094 3885 3792 3617 5356 708 2396 2286
multi-speaker,dev/video/80102175.mp4,59,2 4733 800 5388 5557 1606 3070
multi-speaker,dev/video/80100220.mp4,86,2 5660 783 3879 2374 3977 4994 2684 2504 5019 866 5
multi-speaker,dev/video/80100245.mp4,84,2 5103 3877 2324 4206 4649 3877 4705 1993
multi-speaker,dev/video/80100046.mp4,90,3641 3390 4248 1679 2859 3752 3502 2178 4053 5851 345
multi-speaker,dev/video/80101094.mp4,99,2 3084 313 170 3588 1088 5339 3097 1310 3733 4127 2504
multi-speaker,dev/video/80103154.mp4,102,3098 803 5124 3877 3022 2504 3592 803 3418 3910 995
multi-speaker,dev/video/80103027.mp4,98,746 4463 3553 3892 2697 5364 5019 3617 2674 5625 3070
multi-speaker,dev/video/80100026.mp4,90,2179 3578 5837 25 25 2159 2159 803 4147 3466 321 2853
multi-speaker,dev/video/80100190.mp4,95,2 4560 5533 329 5712 893 1073 5038 3390 893
multi-speaker,dev/video/80101082.mp4,94,2 2300 2446 4459 2617 3941 5056 2059 5256 4769 851
multi-speaker,dev/video/80103104.mp4,103,2 5061 3728 4745 2495 2805 5364 4614 4597 5397 371 5641
multi-speaker,dev/video/80103035.mp4,65,2 3620 4385 5096 1582 3728 1294
multi-speaker,dev/video/80103148.mp4,63,2 2495 2795 803 2872 3617 5019 2902
multi-speaker,dev/video/80102019.mp4,94,2 3879 2347 1276 2963 2047 4748 2485 4381 296 697 3588 494
multi-speaker,dev/video/80102194.mp4,104,2 5892 1606 5044 3310 3392 3097 3984 1620 3836 1710 2282
multi-speaker,dev/video/80102029.mp4,77,2 395 5828 1594 2498 803 3924 1103 3391
multi-speaker,dev/video/80102057.mp4,96,2 2874 1947 3909 2910 820 960 5187 170 5881 5723
multi-speaker,dev/video/80100159.mp4,59,2 701 1027 1550 3523 327
multi-speaker,dev/video/80102078.mp4,80,2 2122 3055 701 4551 3766 3910 313 1991 2697 5671
multi-speaker,dev/video/80100127.mp4,86,707 351 5562 3976 4709 803 5515
multi-speaker,dev/video/80103184.mp4,84,2 2878 4286 4286 1034 5580 2300 4459 1286 2808
multi-speaker,dev/video/80100186.mp4,75,2 334 4359 1083 1606 512 803 1606 322
multi-speaker,dev/video/80102241.mp4,85,5398 3938 1623 3307 1106 5704 1088 2882 2556 62
multi-speaker,dev/video/80103232.mp4,69,2 5442 2178 2860 3058 3588 2080 3134
multi-speaker,dev/video/80103053.mp4,79,2 3924 2963 1911 5766 2507 5031 4994 4984 2300
multi-speaker,dev/video/80100058.mp4,97,2 4134 4994 1149 5021 803 2640 1811 5770 1136 3710 3178
multi-speaker,dev/video/80103007.mp4,68,2 1912 1402 2012 5902 1539 5481 2504
multi-speaker,dev/video/80102092.mp4,96,2 5547 1003 3097 4719 820 4132 4132
multi-speaker,dev/video/80102227.mp4,102,2 3391 5019 5731 5019 1123 4178 4614 5019 170 5019 603
multi-speaker,dev/video/80102189.mp4,93,2 2991 549 1626 224 5851 4618 4004 5019 4287 3150
multi-speaker,dev/video/80102046.mp4,96,5398 701 1781 3733 4847 4053 3877 2860 2485 1172 3839
multi-speaker,dev/video/80103072.mp4,89,2 2566 3115 2611 1781 3653 450 5515 3097 950 803
multi-speaker,dev/video/80103220.mp4,90,2 3849 3733 5869 5806 803 4765 5904 5382 3865 1175
multi-speaker,dev/video/80101220.mp4,96,2 3588 174 5841 5628 3772 1808 5580 5186 761 1606 2300
multi-speaker,dev/video/80102188.mp4,66,2 4340 2329 5075 4984 3807 5011 2504
multi-speaker,dev/video/80102200.mp4,69,2 3491 5771 5019 4189 880 345
multi-speaker,dev/video/80102080.mp4,102,2 5875 313 4257 803 4978 3750 4287 4978 5868 4205 4004 2504
multi-speaker,dev/video/80102066.mp4,105,4460 1922 2714 4614 5059 1626 5019 3558 4705 596 1065 1715 1539
multi-speaker,dev/video/80103176.mp4,95,2 4417 2286 893 2444 1286 2808 2598 559 559 803
multi-speaker,dev/video/80103155.mp4,77,2 4268 5038 1463 332 2044
multi-speaker,dev/video/80102049.mp4,98,5540 1710 1710 3856 3097 3084 3760 800 2534
multi-speaker,dev/video/80101021.mp4,74,2 2766 3993 1187 1065 334 688 1539 3178
multi-speaker,dev/video/80101233.mp4,74,5534 5486 4296 3282 4199 4682 4459 4709
multi-speaker,dev/video/80100178.mp4,72,2 3733 98 5857 3645 1000 2601 5
multi-speaker,dev/video/80100023.mp4,84,4460 1657 5545 5162 21 5545
multi-speaker,dev/video/80101157.mp4,82,2 879 3434 790 4459 4517 1722 2341 3984
multi-speaker,dev/video/80102007.mp4,90,2 5118 866 2599 4809 4660 1704 2546 1623 4758 3602
multi-speaker,dev/video/80101012.mp4,90,2 1353 1880 5364 2182 5250 2131 892 1722 5306 2846 560
multi-speaker,dev/video/80100223.mp4,93,2 606 5533 2519 3861 5397 1534 2859 4596
multi-speaker,dev/video/80102237.mp4,64,2 1294 4743 1363 803 5771 1229
multi-speaker,dev/video/80100248.mp4,89,2 93 4319 3636 3636 3097 2395 893 5354 2533 4459 62
multi-speaker,dev/video/80100179.mp4,75,2 3357 1295 5069 4517 2563
multi-speaker,dev/video/80102184.mp4,96,5540 246 4922 4131 255 5701 2504 2300 4296 3986
multi-speaker,dev/video/80101133.mp4,110,2 5109 5851 1539 3826 648 4420 2916 3807 1130
multi-speaker,dev/video/80101225.mp4,83,746 4459 1556 4591 1710 5443
multi-speaker,dev/video/80100090.mp4,114,2 5835 648 3532 5663 1455 3293 1295 3247 3744 2504 1608
multi-speaker,dev/video/80103153.mp4,69,2 5727 2987 2504 2446 893 639 1842 803
multi-speaker,dev/video/80102056.mp4,76,2 2875 4745 5704 967 5059 5298
multi-speaker,dev/video/80103199.mp4,77,2 3489 4448 5539 2187 5142 2919 2798
multi-speaker,dev/video/80103051.mp4,82,2 3023 3774 5625 803 313 5031 5250 3774
multi-speaker,dev/video/80100142.mp4,90,2 4664 4449 5032 801 4327 3721 2083
multi-speaker,dev/video/80102028.mp4,74,2 3174 3588 313 1656 866 4412 313 4444
multi-speaker,dev/video/80100147.mp4,95,2 2714 3733 3984 803 1007 3348 728 3033 5194 1011 197
multi-speaker,dev/video/80101068.mp4,76,2 4231 4366 4765 1623 1564 4366 4765 1606 2882 5
multi-speaker,dev/video/80103123.mp4,98,2 2998 716 803 4718 2963 5230 2026 725 3121
multi-speaker,dev/video/80103024.mp4,90,2 4784 874 3097 5562 5397 4352 1811 3097 5645 2798
multi-speaker,dev/video/80100103.mp4,82,2 320 3336 4008 3588 1957 2178 2860 2504
multi-speaker,dev/video/80101145.mp4,99,2 442 5397 1710 4614 4593 5425 3011 5250 2545 5245 1083 549
multi-speaker,dev/video/80101072.mp4,89,649 2446 960 77 761 497 3058 3588 5064 3523 1189 970
multi-speaker,dev/video/80103162.mp4,71,2 4765 5373 4307 1361 2178 1363
multi-speaker,dev/video/80100032.mp4,65,2 5442 1552 3528 2080 3014 3070
multi-speaker,dev/video/80103075.mp4,98,2 2171 5486 2677 3588 3638 516 3638 5880 803 5010 3132 701 3282
multi-speaker,dev/video/80100216.mp4,110,5157 2374 5011 313 2752 5433 4984 3984 2178 800 1609 3984
multi-speaker,dev/video/80102090.mp4,80,2 5042 758 1761 2859 3038 2366 344
multi-speaker,dev/video/80102167.mp4,79,4474 4285 2446 5349 5280 21
multi-speaker,dev/video/80101243.mp4,104,2 2301 5539 4747 1024 3390 2991 2963 803 154 7
multi-speaker,dev/video/80101129.mp4,99,2 4766 4766 4417 4956 2611 5665 4705 87 1703 1606 5250 21
multi-speaker,dev/video/80101183.mp4,79,2 1304 3733 5533 451 313 701 3620
multi-speaker,dev/video/80103022.mp4,62,2 58 4708 803 2909 5628 2785
multi-speaker,dev/video/80103043.mp4,107,2 2552 803 3952 1909 960 2300 313 950 5442 3320
multi-speaker,dev/video/80100131.mp4,108,2 1063 4459 2347 5230 4597 736 3772 1402 5311 5
multi-speaker,dev/video/80101015.mp4,72,2 2341 4563 1940 1347 2259 313 1148
multi-speaker,dev/video/80100079.mp4,64,5540 3735 2347 4179 5082 2504
multi-speaker,dev/video/80102249.mp4,98,2 447 1679 4984 4385 1257 5896 4011 1974 3858
multi-speaker,dev/video/80101071.mp4,118,2 2697 2081 4649 2812 1134 3877 701 5789 5019 198 822
multi-speaker,dev/video/80100135.mp4,74,4474 5071 2321 3816 2446 4837 3070
multi-speaker,dev/video/80100104.mp4,73,2 1537 3561 2545 2329 3792 1395 3434 701
multi-speaker,dev/video/80100049.mp4,94,5534 450 2936 1552 5585 4263 5584 5685 1294 3590
multi-speaker,dev/video/80100160.mp4,74,2 1781 5604 5 5604 5 5604 5
multi-speaker,dev/video/80100009.mp4,104,2 1971 4779 5397 2598 3733 803 4719 3619 5483 1142
multi-speaker,dev/video/80100144.mp4,79,2 313 1499 3877 1712 1557 1136 1668 3977 3178
multi-speaker,dev/video/80101119.mp4,83,2 840 1499 1027 360 3816 4923
multi-speaker,dev/video/80101203.mp4,84,2 4286 4254 803 2495 80 2495 2795 2924 5306
